2019-11-09T20:00:00Z,25,Preliminar,2019,11,9,17,RM,Cerrillos,Cerrillos,P
2019-11-09T21:00:00Z,12,Preliminar,2019,11,9,18,RM,Cerrillos,Cerrillos,P
2019-11-09T22:00:00Z,8,Preliminar,2019,11,9,19,RM,Cerrillos,Cerrillos,P
2019-11-09T23:00:00Z,6,Preliminar,2019,11,9,20,RM,Cerrillos,Cerrillos,P
2019-11-10T00:00:00Z,7,Preliminar,2019,11,9,21,RM,Cerrillos,Cerrillos,P
2019-11-10T01:00:00Z,9,Preliminar,2019,11,9,22,RM,Cerrillos,Cerrillos,P
2019-11-10T02:00:00Z,9,Preliminar,2019,11,9,23,RM,Cerrillos,Cerrillos,P
2019-11-10T03:00:00Z,10,Preliminar,2019,11,10,0,RM,Cerrillos,Cerrillos,P
2019-11-10T05:00:00Z,18,Preliminar,2019,11,10,2,RM,Cerrillos,Cerrillos,P
2019-11-10T06:00:00Z,19,Preliminar,2019,11,10,3,RM,Cerrillos,Cerrillos,P
2019-11-10T07:00:00Z,24,Preliminar,2019,11,10,4,RM,Cerrillos,Cerrillos,P
2019-11-10T08:00:00Z,26,Preliminar,2019,11,10,5,RM,Cerrillos,Cerrillos,P
2019-11-10T09:00:00Z,37,Preliminar,2019,11,10,6,RM,Cerrillos,Cerrillos,P
2019-11-10T10:00:00Z,25,Preliminar,2019,11,10,7,RM,Cerrillos,Cerrillos,P
2019-11-10T11:00:00Z,17,Preliminar,2019,11,10,8,RM,Cerrillos,Cerrillos,P
2019-11-10T12:00:00Z,11,Preliminar,2019,11,10,9,RM,Cerrillos,Cerrillos,P
2019-11-10T13:00:00Z,12,Preliminar,2019,11,10,10,RM,Cerrillos,Cerrillos,P
2019-11-10T14:00:00Z,18,Preliminar,2019,11,10,11,RM,Cerrillos,Cerrillos,P
2019-11-10T15:00:00Z,8,Preliminar,2019,11,10,12,RM,Cerrillos,Cerrillos,P
2019-11-10T16:00:00Z,15,Preliminar,2019,11,10,13,RM,Cerrillos,Cerrillos,P
2019-11-10T17:00:00Z,20,Preliminar,2019,11,10,14,RM,Cerrillos,Cerrillos,P
2019-11-10T18:00:00Z,19,Preliminar,2019,11,10,15,RM,Cerrillos,Cerrillos,P
2019-11-10T19:00:00Z,17,Preliminar,2019,11,10,16,RM,Cerrillos,Cerrillos,P
2019-11-10T20:00:00Z,16,Preliminar,2019,11,10,17,RM,Cerrillos,Cerrillos,P
2019-11-10T21:00:00Z,13,Preliminar,2019,11,10,18,RM,Cerrillos,Cerrillos,P
2019-11-10T22:00:00Z,18,Preliminar,2019,11,10,19,RM,Cerrillos,Cerrillos,P
2019-11-10T23:00:00Z,15,Preliminar,2019,11,10,20,RM,Cerrillos,Cerrillos,P
2019-11-11T00:00:00Z,15,Preliminar,2019,11,10,21,RM,Cerrillos,Cerrillos,P
2019-11-11T01:00:00Z,13,Preliminar,2019,11,10,22,RM,Cerrillos,Cerrillos,P
2019-11-11T02:00:00Z,10,Preliminar,2019,11,10,23,RM,Cerrillos,Cerrillos,P
2019-11-11T03:00:00Z,11,Preliminar,2019,11,11,0,RM,Cerrillos,Cerrillos,P
2019-11-11T04:00:00Z,10,Preliminar,2019,11,11,1,RM,Cerrillos,Cerrillos,P
2019-11-11T05:00:00Z,14,Preliminar,2019,11,11,2,RM,Cerrillos,Cerrillos,P
2019-11-11T06:00:00Z,15,Preliminar,2019,11,11,3,RM,Cerrillos,Cerrillos,P
2019-11-11T07:00:00Z,14,Preliminar,2019,11,11,4,RM,Cerrillos,Cerrillos,P
2019-11-11T08:00:00Z,10,Preliminar,2019,11,11,5,RM,Cerrillos,Cerrillos,P
2019-11-11T09:00:00Z,21,Preliminar,2019,11,11,6,RM,Cerrillos,Cerrillos,P
2019-11-11T10:00:00Z,13,Preliminar,2019,11,11,7,RM,Cerrillos,Cerrillos,P
2019-11-11T11:00:00Z,15,Preliminar,2019,11,11,8,RM,Cerrillos,Cerrillos,P
2019-11-11T12:00:00Z,16,Preliminar,2019,11,11,9,RM,Cerrillos,Cerrillos,P
2019-11-11T13:00:00Z,19,Preliminar,2019,11,11,10,RM,Cerrillos,Cerrillos,P
2019-11-11T14:00:00Z,21,Preliminar,2019,11,11,11,RM,Cerrillos,Cerrillos,P
2019-11-11T15:00:00Z,14,Preliminar,2019,11,11,12,RM,Cerrillos,Cerrillos,P
2019-11-11T16:00:00Z,16,Preliminar,2019,11,11,13,RM,Cerrillos,Cerrillos,P
2019-11-11T17:00:00Z,16,Preliminar,2019,11,11,14,RM,Cerrillos,Cerrillos,P
2019-11-11T18:00:00Z,11,Preliminar,2019,11,11,15,RM,Cerrillos,Cerrillos,P
2019-11-11T19:00:00Z,12,Preliminar,2019,11,11,16,RM,Cerrillos,Cerrillos,P
2019-11-11T20:00:00Z,13,Preliminar,2019,11,11,17,RM,Cerrillos,Cerrillos,P
2019-11-11T21:00:00Z,11,Preliminar,2019,11,11,18,RM,Cerrillos,Cerrillos,P
2019-11-11T22:00:00Z,9,Preliminar,2019,11,11,19,RM,Cerrillos,Cerrillos,P
2019-11-11T23:00:00Z,11,Preliminar,2019,11,11,20,RM,Cerrillos,Cerrillos,P
2019-11-12T00:00:00Z,7,Preliminar,2019,11,11,21,RM,Cerrillos,Cerrillos,P
2019-11-12T01:00:00Z,6,Preliminar,2019,11,11,22,RM,Cerrillos,Cerrillos,P
